"IMMUNE_CELLTYPE"	"TC"	"Correlation"	"PValue"
"1573"	"NK.cells.activated"	"V810"	-0.030133883	1.78e-05
"1574"	"NK.cells.activated"	"V814"	-0.044348019	2.68e-10
"1575"	"NK.cells.activated"	"V817"	-0.028971141	3.71e-05
"1576"	"NK.cells.activated"	"V820"	-0.00924254	0.188273777
"1577"	"NK.cells.activated"	"V821"	0.280624592	0
"1578"	"NK.cells.activated"	"V822"	0.042863353	1.03e-09
"1579"	"NK.cells.activated"	"V823"	-0.002503091	0.721604439
"1580"	"NK.cells.activated"	"V830"	0.02698868	0.000121769
"1581"	"NK.cells.activated"	"V834"	0.0516572	1.86e-13
"1582"	"NK.cells.activated"	"V838"	0.002662281	0.704705524
"1583"	"NK.cells.activated"	"V844"	-0.028062025	6.46e-05
"1584"	"NK.cells.activated"	"V851"	0.033861135	1.42e-06
"1585"	"Monocytes"	"V13"	-0.023744076	0.000723688
"1586"	"Monocytes"	"V14"	-0.073753089	7.52e-26
"1587"	"Monocytes"	"V17"	-0.078826884	2.64e-29
"1588"	"Monocytes"	"V23"	-0.105810218	1.51e-51
"1589"	"Monocytes"	"V25"	0.093557849	1.23e-40
"1590"	"Monocytes"	"V27"	0.077736046	1.53e-28
"1591"	"Monocytes"	"V37"	0.09622735	6.73e-43
"1592"	"Monocytes"	"V40"	-0.038728399	3.49e-08
"1593"	"Monocytes"	"V52"	0.031060654	9.75e-06
"1594"	"Monocytes"	"V54"	0.042277228	1.74e-09
"1595"	"Monocytes"	"V67"	0.107211849	7e-53
"1596"	"Monocytes"	"V68"	-0.655957795	0
"1597"	"Monocytes"	"V83"	0.126586843	3.65e-73
"1598"	"Monocytes"	"V94"	0.015423067	0.028120376
"1599"	"Monocytes"	"V100"	-0.095269306	4.44e-42
"1600"	"Monocytes"	"V112"	-0.041896124	2.42e-09
"1601"	"Monocytes"	"V118"	0.004972896	0.479009997
"1602"	"Monocytes"	"V119"	0.066260938	3.64e-21
"1603"	"Monocytes"	"V140"	0.020013041	0.004383758
"1604"	"Monocytes"	"V142"	0.110386694	5.71e-56
"1605"	"Monocytes"	"V149"	0.05945582	2.43e-17
"1606"	"Monocytes"	"V150"	-0.115375275	5.22e-61
"1607"	"Monocytes"	"V155"	0.113563703	3.75e-59
"1608"	"Monocytes"	"V157"	0.111185179	9.23e-57
"1609"	"Monocytes"	"V159"	-0.049585679	1.63e-12
"1610"	"Monocytes"	"V166"	0.219801041	3.24e-220
"1611"	"Monocytes"	"V180"	0.045154825	1.27e-10
"1612"	"Monocytes"	"V184"	-0.206246702	1.44e-193
"1613"	"Monocytes"	"V189"	-0.159173827	4.19e-115
"1614"	"Monocytes"	"V190"	0.078063598	9.03e-29
"1615"	"Monocytes"	"V205"	0.055203746	3.71e-15
"1616"	"Monocytes"	"V219"	0.140692852	4.21e-90
"1617"	"Monocytes"	"V222"	0.050757395	4.83e-13
"1618"	"Monocytes"	"V227"	0.034840109	7.01e-07
"1619"	"Monocytes"	"V231"	0.121119555	4.31e-67
"1620"	"Monocytes"	"V238"	-0.075804507	3.21e-27
"1621"	"Monocytes"	"V241"	0.015123942	0.03131749
"1622"	"Monocytes"	"V255"	-0.084107831	3.82e-33
"1623"	"Monocytes"	"V256"	0.017062765	0.015138024
"1624"	"Monocytes"	"V260"	0.004430245	0.528270621
"1625"	"Monocytes"	"V261"	0.055696761	2.11e-15
"1626"	"Monocytes"	"V268"	0.056250977	1.11e-15
"1627"	"Monocytes"	"V270"	-0.079954138	4.19e-30
"1628"	"Monocytes"	"V281"	0.044544081	2.24e-10
"1629"	"Monocytes"	"V284"	-0.053595575	2.26e-14
"1630"	"Monocytes"	"V286"	-0.043473156	5.97e-10
"1631"	"Monocytes"	"V287"	-0.129282433	2.94e-76
"1632"	"Monocytes"	"V294"	0.063607189	1.26e-19
"1633"	"Monocytes"	"V308"	-0.000486511	0.944786808
"1634"	"Monocytes"	"V327"	0.012286507	0.080282495
"1635"	"Monocytes"	"V337"	-0.047734135	1.05e-11
"1636"	"Monocytes"	"V362"	0.042134606	1.97e-09
"1637"	"Monocytes"	"V370"	-0.003709792	0.597436567
"1638"	"Monocytes"	"V375"	-0.142274424	4.08e-92
"1639"	"Monocytes"	"V385"	0.134824569	7.85e-83
"1640"	"Monocytes"	"V386"	-0.085083618	7.01e-34
"1641"	"Monocytes"	"V392"	0.110263793	7.54e-56
"1642"	"Monocytes"	"V393"	0.036644109	1.81e-07
"1643"	"Monocytes"	"V400"	-0.001266606	0.856915975
"1644"	"Monocytes"	"V403"	0.043851676	4.23e-10
"1645"	"Monocytes"	"V405"	-0.024840819	0.00040526
"1646"	"Monocytes"	"V423"	0.370252569	0
"1647"	"Monocytes"	"V431"	0.069710414	2.92e-23
"1648"	"Monocytes"	"V435"	-0.245973044	5.43e-277
"1649"	"Monocytes"	"V451"	-0.147152811	1.78e-98
"1650"	"Monocytes"	"V452"	0.406980159	0
"1651"	"Monocytes"	"V455"	-0.072302777	6.63e-25
"1652"	"Monocytes"	"V458"	-0.116784582	1.79e-62
"1653"	"Monocytes"	"V461"	0.036241201	2.46e-07
"1654"	"Monocytes"	"V464"	0.094109814	4.24e-41
"1655"	"Monocytes"	"V469"	0.063952225	8.02e-20
"1656"	"Monocytes"	"V473"	-0.186619389	3.14e-158
"1657"	"Monocytes"	"V479"	-0.012525019	0.074585431
"1658"	"Monocytes"	"V484"	0.110180024	9.12e-56
"1659"	"Monocytes"	"V493"	0.069967113	2.02e-23
"1660"	"Monocytes"	"V504"	-0.016468635	0.019054251
"1661"	"Monocytes"	"V519"	0.061887791	1.16e-18
"1662"	"Monocytes"	"V527"	0.53832432	0
"1663"	"Monocytes"	"V528"	-0.08763275	7.6e-36
"1664"	"Monocytes"	"V533"	0.041340695	3.92e-09
"1665"	"Monocytes"	"V537"	0.056058985	1.39e-15
"1666"	"Monocytes"	"V562"	-0.064095271	6.64e-20
"1667"	"Monocytes"	"V570"	-0.043870423	4.16e-10
"1668"	"Monocytes"	"V576"	0.017695772	0.011762552
"1669"	"Monocytes"	"V590"	-0.024124027	0.000593532
"1670"	"Monocytes"	"V592"	-0.058262844	1.03e-16
"1671"	"Monocytes"	"V611"	0.127800514	1.51e-74
"1672"	"Monocytes"	"V625"	0.020664491	0.003262023
"1673"	"Monocytes"	"V626"	-0.038006904	6.22e-08
"1674"	"Monocytes"	"V628"	-2.05e-05	0.997675785
"1675"	"Monocytes"	"V632"	-0.045967914	5.87e-11
"1676"	"Monocytes"	"V645"	0.028189822	5.98e-05
"1677"	"Monocytes"	"V648"	-0.148431394	3.52e-100
"1678"	"Monocytes"	"V657"	0.039718703	1.55e-08
"1679"	"Monocytes"	"V658"	-0.226330015	1.02e-233
"1680"	"Monocytes"	"V662"	0.065223875	1.48e-20
"1681"	"Monocytes"	"V663"	0.032380106	4.02e-06
"1682"	"Monocytes"	"V675"	0.068796498	1.07e-22
"1683"	"Monocytes"	"V677"	0.003834221	0.585201341
"1684"	"Monocytes"	"V678"	0.198928512	6.03e-180
"1685"	"Monocytes"	"V681"	-0.095863987	1.38e-42
"1686"	"Monocytes"	"V684"	-0.086878127	2.94e-35
"1687"	"Monocytes"	"V689"	-0.041873757	2.47e-09
"1688"	"Monocytes"	"V702"	-0.043244868	7.33e-10
"1689"	"Monocytes"	"V703"	0.046082054	5.26e-11
"1690"	"Monocytes"	"V710"	-0.000725874	0.91770261
"1691"	"Monocytes"	"V719"	0.075080434	9.87e-27
"1692"	"Monocytes"	"V723"	0.029197468	3.22e-05
"1693"	"Monocytes"	"V731"	0.076941889	5.39e-28
"1694"	"Monocytes"	"V743"	0.093905415	6.29e-41
"1695"	"Monocytes"	"V746"	-0.0264357	0.000167366
"1696"	"Monocytes"	"V750"	-0.136365643	1.04e-84
"1697"	"Monocytes"	"V759"	-0.200501299	7.9e-183
"1698"	"Monocytes"	"V772"	-0.159830332	4.73e-116
"1699"	"Monocytes"	"V774"	-0.182823336	7.86e-152
"1700"	"Monocytes"	"V790"	0.050615425	5.61e-13
"1701"	"Monocytes"	"V792"	0.051896964	1.44e-13
"1702"	"Monocytes"	"V794"	0.143978116	2.6e-94
"1703"	"Monocytes"	"V802"	0.120719425	1.17e-66
"1704"	"Monocytes"	"V804"	0.068683737	1.26e-22
"1705"	"Monocytes"	"V810"	0.043764021	4.58e-10
"1706"	"Monocytes"	"V814"	0.018225863	0.009468297
"1707"	"Monocytes"	"V817"	0.001356799	0.846849124
"1708"	"Monocytes"	"V820"	-0.030701847	1.23e-05
"1709"	"Monocytes"	"V821"	0.208359773	1.34e-197
"1710"	"Monocytes"	"V822"	0.022008464	0.001728629
"1711"	"Monocytes"	"V823"	0.083864994	5.81e-33
"1712"	"Monocytes"	"V830"	-0.063140367	2.32e-19
"1713"	"Monocytes"	"V834"	-0.036309255	2.34e-07
"1714"	"Monocytes"	"V838"	0.101151479	3.07e-47
"1715"	"Monocytes"	"V844"	-0.023750156	0.000721412
"1716"	"Monocytes"	"V851"	-0.050361335	7.31e-13
"1717"	"Macrophages.M0"	"V13"	-0.156213022	6.99e-111
"1718"	"Macrophages.M0"	"V14"	0.00154279	0.826170137
"1719"	"Macrophages.M0"	"V17"	0.018748145	0.007607032
"1720"	"Macrophages.M0"	"V23"	0.052973954	4.48e-14
"1721"	"Macrophages.M0"	"V25"	0.018327207	0.009078188
"1722"	"Macrophages.M0"	"V27"	-0.275994265	0
"1723"	"Macrophages.M0"	"V37"	0.285020283	0
"1724"	"Macrophages.M0"	"V40"	-0.033930645	1.36e-06
"1725"	"Macrophages.M0"	"V52"	-0.110172098	9.29e-56
"1726"	"Macrophages.M0"	"V54"	0.006092303	0.385806721
"1727"	"Macrophages.M0"	"V67"	-0.089188545	4.5e-37
"1728"	"Macrophages.M0"	"V68"	-0.165837548	6.55e-125
"1729"	"Macrophages.M0"	"V83"	-0.14246351	2.33e-92
"1730"	"Macrophages.M0"	"V94"	0.064643426	3.21e-20
"1731"	"Macrophages.M0"	"V100"	-0.036104876	2.73e-07
"1732"	"Macrophages.M0"	"V112"	-0.035872663	3.25e-07
"1733"	"Macrophages.M0"	"V118"	0.039565832	1.76e-08
"1734"	"Macrophages.M0"	"V119"	0.067393456	7.66e-22
"1735"	"Macrophages.M0"	"V140"	-0.219771267	3.73e-220
"1736"	"Macrophages.M0"	"V142"	-0.118966259	8.91e-65
"1737"	"Macrophages.M0"	"V149"	0.348916631	0
"1738"	"Macrophages.M0"	"V150"	0.087857117	5.07e-36
"1739"	"Macrophages.M0"	"V155"	0.047576126	1.23e-11
"1740"	"Macrophages.M0"	"V157"	-0.002473907	0.724717476
"1741"	"Macrophages.M0"	"V159"	0.028941882	3.78e-05
"1742"	"Macrophages.M0"	"V166"	-0.287131089	0
"1743"	"Macrophages.M0"	"V180"	-0.061785063	1.33e-18
"1744"	"Macrophages.M0"	"V184"	0.166566148	5.23e-126
"1745"	"Macrophages.M0"	"V189"	0.126046564	1.5e-72
"1746"	"Macrophages.M0"	"V190"	0.182841903	7.32e-152
"1747"	"Macrophages.M0"	"V205"	0.105758045	1.69e-51
"1748"	"Macrophages.M0"	"V219"	0.083322123	1.48e-32
"1749"	"Macrophages.M0"	"V222"	-0.016455019	0.019153531
"1750"	"Macrophages.M0"	"V227"	-0.570414948	0
"1751"	"Macrophages.M0"	"V231"	0.036062139	2.82e-07
"1752"	"Macrophages.M0"	"V238"	-0.026209321	0.000190316
"1753"	"Macrophages.M0"	"V241"	-0.22835574	5.4e-238
"1754"	"Macrophages.M0"	"V255"	0.158789898	1.5e-114
"1755"	"Macrophages.M0"	"V256"	-0.164838773	2.06e-123
"1756"	"Macrophages.M0"	"V260"	-0.075349807	6.51e-27
"1757"	"Macrophages.M0"	"V261"	-0.350620033	0
"1758"	"Macrophages.M0"	"V268"	0.020634049	0.003307977
"1759"	"Macrophages.M0"	"V270"	0.120491458	2.06e-66
"1760"	"Macrophages.M0"	"V281"	0.039037223	2.71e-08
"1761"	"Macrophages.M0"	"V284"	-0.203921355	3.5e-189
"1762"	"Macrophages.M0"	"V286"	0.025965115	0.000218373
"1763"	"Macrophages.M0"	"V287"	0.123521003	1e-69
"1764"	"Macrophages.M0"	"V294"	0.029436352	2.78e-05
"1765"	"Macrophages.M0"	"V308"	-0.024826167	0.000408474
"1766"	"Macrophages.M0"	"V327"	-0.024664428	0.000445563
"1767"	"Macrophages.M0"	"V337"	-0.044041764	3.56e-10
"1768"	"Macrophages.M0"	"V362"	-0.046948399	2.28e-11
"1769"	"Macrophages.M0"	"V370"	0.047888552	9.05e-12
"1770"	"Macrophages.M0"	"V375"	-0.03058121	1.34e-05
"1771"	"Macrophages.M0"	"V385"	-0.087164341	1.76e-35
"1772"	"Macrophages.M0"	"V386"	-0.032898594	2.81e-06
"1773"	"Macrophages.M0"	"V392"	-0.155918404	1.82e-110
"1774"	"Macrophages.M0"	"V393"	0.068117945	2.79e-22
"1775"	"Macrophages.M0"	"V400"	0.038956445	2.9e-08
"1776"	"Macrophages.M0"	"V403"	-0.227219788	1.37e-235
"1777"	"Macrophages.M0"	"V405"	0.094784184	1.14e-41
"1778"	"Macrophages.M0"	"V423"	0.118976484	8.69e-65
"1779"	"Macrophages.M0"	"V431"	-0.114435479	4.83e-60
"1780"	"Macrophages.M0"	"V435"	-0.035716528	3.66e-07
"1781"	"Macrophages.M0"	"V451"	0.12622413	9.42e-73
"1782"	"Macrophages.M0"	"V452"	0.308628361	0
"1783"	"Macrophages.M0"	"V455"	0.062638066	4.45e-19
"1784"	"Macrophages.M0"	"V458"	0.103954213	8.31e-50
"1785"	"Macrophages.M0"	"V461"	0.081252562	4.88e-31
"1786"	"Macrophages.M0"	"V464"	0.014818622	0.034897518
"1787"	"Macrophages.M0"	"V469"	0.061215921	2.73e-18
"1788"	"Macrophages.M0"	"V473"	0.108277508	6.59e-54
"1789"	"Macrophages.M0"	"V479"	0.123858389	4.24e-70
"1790"	"Macrophages.M0"	"V484"	-0.054297117	1.03e-14
"1791"	"Macrophages.M0"	"V493"	-0.009479566	0.177193799
"1792"	"Macrophages.M0"	"V504"	-0.157465718	1.17e-112
"1793"	"Macrophages.M0"	"V519"	-0.120578752	1.66e-66
"1794"	"Macrophages.M0"	"V527"	0.108480641	4.19e-54
"1795"	"Macrophages.M0"	"V528"	0.004430481	0.528248629
"1796"	"Macrophages.M0"	"V533"	0.008715699	0.21471565
"1797"	"Macrophages.M0"	"V537"	0.054409911	9.12e-15
"1798"	"Macrophages.M0"	"V562"	-0.062170194	8.11e-19
"1799"	"Macrophages.M0"	"V570"	-0.062115518	8.7e-19
"1800"	"Macrophages.M0"	"V576"	-0.034173188	1.14e-06
"1801"	"Macrophages.M0"	"V590"	0.234356242	6.5e-251
"1802"	"Macrophages.M0"	"V592"	0.18339787	8.63e-153
"1803"	"Macrophages.M0"	"V611"	-0.014002202	0.046227505
"1804"	"Macrophages.M0"	"V625"	-0.115320451	5.94e-61
"1805"	"Macrophages.M0"	"V626"	-0.071640641	1.77e-24
"1806"	"Macrophages.M0"	"V628"	-0.357621524	0
"1807"	"Macrophages.M0"	"V632"	-0.002216868	0.752327869
"1808"	"Macrophages.M0"	"V645"	0.041178862	4.51e-09
"1809"	"Macrophages.M0"	"V648"	0.113344643	6.25e-59
"1810"	"Macrophages.M0"	"V657"	0.145276319	5.28e-96
"1811"	"Macrophages.M0"	"V658"	0.159534323	1.27e-115
"1812"	"Macrophages.M0"	"V662"	-0.064058406	6.97e-20
"1813"	"Macrophages.M0"	"V663"	0.05844996	8.26e-17
"1814"	"Macrophages.M0"	"V675"	-0.282428682	0
"1815"	"Macrophages.M0"	"V677"	-0.029935961	2.02e-05
"1816"	"Macrophages.M0"	"V678"	0.270928815	0
"1817"	"Macrophages.M0"	"V681"	0.012619996	0.072410744
"1818"	"Macrophages.M0"	"V684"	0.075141177	8.99e-27
"1819"	"Macrophages.M0"	"V689"	-0.218833057	2.99e-218
"1820"	"Macrophages.M0"	"V702"	0.046328359	4.16e-11
"1821"	"Macrophages.M0"	"V703"	0.05941424	2.56e-17
"1822"	"Macrophages.M0"	"V710"	-0.007793669	0.267238271
"1823"	"Macrophages.M0"	"V719"	-0.087782392	5.8e-36
"1824"	"Macrophages.M0"	"V723"	-0.182983537	4.25e-152
"1825"	"Macrophages.M0"	"V731"	-0.030872729	1.1e-05
"1826"	"Macrophages.M0"	"V743"	0.047642446	1.15e-11
"1827"	"Macrophages.M0"	"V746"	-0.09226162	1.46e-39
"1828"	"Macrophages.M0"	"V750"	0.061999446	1.01e-18
"1829"	"Macrophages.M0"	"V759"	-0.151668562	1.46e-104
"1830"	"Macrophages.M0"	"V772"	0.108278012	6.58e-54
"1831"	"Macrophages.M0"	"V774"	-0.131394153	9.94e-79
"1832"	"Macrophages.M0"	"V790"	0.01213831	0.083996979
"1833"	"Macrophages.M0"	"V792"	-0.031761027	6.12e-06
"1834"	"Macrophages.M0"	"V794"	-0.074679897	1.83e-26
"1835"	"Macrophages.M0"	"V802"	0.087109726	1.94e-35
"1836"	"Macrophages.M0"	"V804"	0.024901387	0.000392226
"1837"	"Macrophages.M0"	"V810"	-0.019574498	0.005324853
"1838"	"Macrophages.M0"	"V814"	-0.017567568	0.012386593
"1839"	"Macrophages.M0"	"V817"	-0.025390437	0.000300453
"1840"	"Macrophages.M0"	"V820"	-0.026285819	0.000182249
"1841"	"Macrophages.M0"	"V821"	0.25809984	9.78e-306
"1842"	"Macrophages.M0"	"V822"	-0.041890885	2.43e-09
"1843"	"Macrophages.M0"	"V823"	-0.159885604	3.94e-116
"1844"	"Macrophages.M0"	"V830"	-0.049840683	1.25e-12
"1845"	"Macrophages.M0"	"V834"	0.131908917	2.45e-79
"1846"	"Macrophages.M0"	"V838"	-0.068100318	2.86e-22
"1847"	"Macrophages.M0"	"V844"	-0.02152022	0.002185768
"1848"	"Macrophages.M0"	"V851"	0.079355521	1.12e-29
"1849"	"Macrophages.M1"	"V13"	-0.132851769	1.85e-80
"1850"	"Macrophages.M1"	"V14"	0.019185936	0.006307202
"1851"	"Macrophages.M1"	"V17"	0.020996548	0.002797215
"1852"	"Macrophages.M1"	"V23"	0.072362761	6.07e-25
"1853"	"Macrophages.M1"	"V25"	0.059455206	2.43e-17
"1854"	"Macrophages.M1"	"V27"	-0.366674778	0
"1855"	"Macrophages.M1"	"V37"	0.363938028	0
"1856"	"Macrophages.M1"	"V40"	-0.035632596	3.9e-07
"1857"	"Macrophages.M1"	"V52"	-0.107567478	3.19e-53
"1858"	"Macrophages.M1"	"V54"	0.004298644	0.540594391
"1859"	"Macrophages.M1"	"V67"	-0.108149968	8.75e-54
"1860"	"Macrophages.M1"	"V68"	-0.148401471	3.85e-100
"1861"	"Macrophages.M1"	"V83"	-0.119436099	2.81e-65
"1862"	"Macrophages.M1"	"V94"	0.062756871	3.81e-19
"1863"	"Macrophages.M1"	"V100"	0.011348094	0.106212786
"1864"	"Macrophages.M1"	"V112"	-0.050400021	7.02e-13
"1865"	"Macrophages.M1"	"V118"	0.024223425	0.000563274
"1866"	"Macrophages.M1"	"V119"	0.086843133	3.13e-35
"1867"	"Macrophages.M1"	"V140"	-0.26452058	1.35373986960502e-321
"1868"	"Macrophages.M1"	"V142"	-0.177329925	8.06e-143
"1869"	"Macrophages.M1"	"V149"	0.23762659	4.11e-258
"1870"	"Macrophages.M1"	"V150"	0.14321114	2.55e-93
"1871"	"Macrophages.M1"	"V155"	0.024015587	0.000628263
"1872"	"Macrophages.M1"	"V157"	-0.047772519	1.02e-11
"1873"	"Macrophages.M1"	"V159"	0.064978057	2.06e-20
"1874"	"Macrophages.M1"	"V166"	-0.303641414	0
"1875"	"Macrophages.M1"	"V180"	-0.023120522	0.000996035
"1876"	"Macrophages.M1"	"V184"	0.162052424	2.74e-119
"1877"	"Macrophages.M1"	"V189"	0.147128756	1.91e-98
"1878"	"Macrophages.M1"	"V190"	0.188783537	6.12e-162
"1879"	"Macrophages.M1"	"V205"	0.095777083	1.64e-42
"1880"	"Macrophages.M1"	"V219"	0.071401579	2.51e-24
"1881"	"Macrophages.M1"	"V222"	-0.025356454	0.000306115
"1882"	"Macrophages.M1"	"V227"	-0.534873599	0
"1883"	"Macrophages.M1"	"V231"	0.09548295	2.92e-42
"1884"	"Macrophages.M1"	"V238"	-0.035315514	4.94e-07
"1885"	"Macrophages.M1"	"V241"	-0.421395678	0
"1886"	"Macrophages.M1"	"V255"	0.163669423	1.13e-121
"1887"	"Macrophages.M1"	"V256"	-0.211287052	2.92e-203
"1888"	"Macrophages.M1"	"V260"	-0.084445398	2.13e-33
"1889"	"Macrophages.M1"	"V261"	-0.626302652	0
"1890"	"Macrophages.M1"	"V268"	0.037767667	7.53e-08
"1891"	"Macrophages.M1"	"V270"	0.126365174	6.52e-73
"1892"	"Macrophages.M1"	"V281"	0.031249736	8.61e-06
"1893"	"Macrophages.M1"	"V284"	-0.302375994	0
"1894"	"Macrophages.M1"	"V286"	-0.020641332	0.00329693
"1895"	"Macrophages.M1"	"V287"	0.108598613	3.22e-54
"1896"	"Macrophages.M1"	"V294"	0.029204513	3.21e-05
"1897"	"Macrophages.M1"	"V308"	-0.024395981	0.000514133
"1898"	"Macrophages.M1"	"V327"	-0.059048107	4e-17
"1899"	"Macrophages.M1"	"V337"	-0.062148984	8.33e-19
"1900"	"Macrophages.M1"	"V362"	-0.07645172	1.17e-27
"1901"	"Macrophages.M1"	"V370"	0.053551882	2.37e-14
"1902"	"Macrophages.M1"	"V375"	0.010270082	0.143745628
"1903"	"Macrophages.M1"	"V385"	-0.12412808	2.12e-70
"1904"	"Macrophages.M1"	"V386"	0.00710396	0.311891564
"1905"	"Macrophages.M1"	"V392"	-0.188727321	7.66e-162
"1906"	"Macrophages.M1"	"V393"	0.129875502	6e-77
"1907"	"Macrophages.M1"	"V400"	0.058045278	1.34e-16
"1908"	"Macrophages.M1"	"V403"	-0.171735045	6.08e-134
"1909"	"Macrophages.M1"	"V405"	0.126935797	1.47e-73
"1910"	"Macrophages.M1"	"V423"	0.100325655	1.7e-46
"1911"	"Macrophages.M1"	"V431"	-0.150065281	2.22e-102
"1912"	"Macrophages.M1"	"V435"	0.041798662	2.64e-09
"1913"	"Macrophages.M1"	"V451"	0.153364858	6.72e-107
"1914"	"Macrophages.M1"	"V452"	0.342603907	0
"1915"	"Macrophages.M1"	"V455"	0.076166503	1.83e-27
"1916"	"Macrophages.M1"	"V458"	0.071120723	3.79e-24
"1917"	"Macrophages.M1"	"V461"	0.075420292	5.84e-27
"1918"	"Macrophages.M1"	"V464"	0.00657971	0.348948208
"1919"	"Macrophages.M1"	"V469"	0.053626895	2.18e-14
"1920"	"Macrophages.M1"	"V473"	0.168163091	1.97e-128
"1921"	"Macrophages.M1"	"V479"	0.129576143	1.34e-76
"1922"	"Macrophages.M1"	"V484"	-0.138333227	3.86e-87
"1923"	"Macrophages.M1"	"V493"	0.002277509	0.745783886
"1924"	"Macrophages.M1"	"V504"	-0.153260577	9.37e-107
"1925"	"Macrophages.M1"	"V519"	-0.076684327	8.09e-28
"1926"	"Macrophages.M1"	"V527"	0.09583703	1.45e-42
"1927"	"Macrophages.M1"	"V528"	0.020629289	0.003315216
"1928"	"Macrophages.M1"	"V533"	0.025472334	0.000287208
"1929"	"Macrophages.M1"	"V537"	0.020457869	0.003585703
"1930"	"Macrophages.M1"	"V562"	-0.054071163	1.33e-14
"1931"	"Macrophages.M1"	"V570"	-0.043278159	7.11e-10
"1932"	"Macrophages.M1"	"V576"	-0.071403246	2.51e-24
"1933"	"Macrophages.M1"	"V590"	0.292183578	0
"1934"	"Macrophages.M1"	"V592"	0.173136111	3.88e-136
"1935"	"Macrophages.M1"	"V611"	0.020106637	0.004203562
"1936"	"Macrophages.M1"	"V625"	-0.143671622	6.48e-94
"1937"	"Macrophages.M1"	"V626"	-0.047611603	1.19e-11
"1938"	"Macrophages.M1"	"V628"	-0.447556289	0
"1939"	"Macrophages.M1"	"V632"	0.020254452	0.003932635
"1940"	"Macrophages.M1"	"V645"	0.021261735	0.002470361
"1941"	"Macrophages.M1"	"V648"	0.169669844	9.65e-131
"1942"	"Macrophages.M1"	"V657"	0.140360496	1.11e-89
"1943"	"Macrophages.M1"	"V658"	0.270344909	0
"1944"	"Macrophages.M1"	"V662"	-0.060629258	5.69e-18
"1945"	"Macrophages.M1"	"V663"	0.110559452	3.85e-56
"1946"	"Macrophages.M1"	"V675"	-0.30531226	0
"1947"	"Macrophages.M1"	"V677"	-6.57e-05	0.992539241
"1948"	"Macrophages.M1"	"V678"	0.063848387	9.19e-20
"1949"	"Macrophages.M1"	"V681"	0.033161522	2.34e-06
"1950"	"Macrophages.M1"	"V684"	0.12477253	4.06e-71
"1951"	"Macrophages.M1"	"V689"	-0.315642162	0
"1952"	"Macrophages.M1"	"V702"	0.177881136	1.04e-143
"1953"	"Macrophages.M1"	"V703"	0.046118522	5.08e-11
"1954"	"Macrophages.M1"	"V710"	0.011244385	0.109446071
"1955"	"Macrophages.M1"	"V719"	-0.105467894	3.18e-51
"1956"	"Macrophages.M1"	"V723"	-0.207635666	3.26e-196
"1957"	"Macrophages.M1"	"V731"	-0.024200084	0.000570247
"1958"	"Macrophages.M1"	"V743"	0.024964456	0.00037907
"1959"	"Macrophages.M1"	"V746"	-0.082537595	5.62e-32
"1960"	"Macrophages.M1"	"V750"	0.075013309	1.1e-26
"1961"	"Macrophages.M1"	"V759"	-0.149695245	7.02e-102
"1962"	"Macrophages.M1"	"V772"	0.181207325	3.77e-149
"1963"	"Macrophages.M1"	"V774"	-0.050060564	9.99e-13
"1964"	"Macrophages.M1"	"V790"	-0.049488061	1.8e-12
"1965"	"Macrophages.M1"	"V792"	-0.068717235	1.2e-22
"1966"	"Macrophages.M1"	"V794"	-0.123924162	3.58e-70
"1967"	"Macrophages.M1"	"V802"	0.02470457	0.000436075
"1968"	"Macrophages.M1"	"V804"	0.004269534	0.543339648
"1969"	"Macrophages.M1"	"V810"	-0.097653607	3.92e-44
"1970"	"Macrophages.M1"	"V814"	-0.052533197	7.25e-14
"1971"	"Macrophages.M1"	"V817"	-0.055746026	2e-15
"1972"	"Macrophages.M1"	"V820"	-0.102579544	1.54e-48
"1973"	"Macrophages.M1"	"V821"	0.36914927	0
"1974"	"Macrophages.M1"	"V822"	0.023677313	0.000749132
"1975"	"Macrophages.M1"	"V823"	-0.128690984	1.42e-75
"1976"	"Macrophages.M1"	"V830"	0.002279188	0.745602934
"1977"	"Macrophages.M1"	"V834"	0.160495279	5.15e-117
"1978"	"Macrophages.M1"	"V838"	-0.089338456	3.42e-37
"1979"	"Macrophages.M1"	"V844"	-0.007843497	0.264191745
"1980"	"Macrophages.M1"	"V851"	0.099474306	9.79e-46
"1981"	"Macrophages.M2"	"V13"	-0.238514451	4.37e-260
"1982"	"Macrophages.M2"	"V14"	-0.004721232	0.501538663
"1983"	"Macrophages.M2"	"V17"	0.047613333	1.19e-11
"1984"	"Macrophages.M2"	"V23"	0.035900645	3.19e-07
"1985"	"Macrophages.M2"	"V25"	-0.02342834	0.000851522
"1986"	"Macrophages.M2"	"V27"	-0.158166616	1.17e-113
"1987"	"Macrophages.M2"	"V37"	0.380785221	0
"1988"	"Macrophages.M2"	"V40"	-0.013331834	0.057713228
"1989"	"Macrophages.M2"	"V52"	-0.10875139	2.28e-54
"1990"	"Macrophages.M2"	"V54"	-0.027769842	7.69e-05
"1991"	"Macrophages.M2"	"V67"	-0.100950145	4.67e-47
"1992"	"Macrophages.M2"	"V68"	-0.222663748	4.42e-226
"1993"	"Macrophages.M2"	"V83"	-0.237082936	6.58e-257
"1994"	"Macrophages.M2"	"V94"	0.054285845	1.05e-14
"1995"	"Macrophages.M2"	"V100"	0.010983119	0.117936607
