"IMMUNE_CELLTYPE"	"TC"	"Correlation"	"PValue"	"mTC"
"1553"	"NK.cells.activated"	"V681"	0.0296	2.58e-05	99
"1554"	"NK.cells.activated"	"V684"	0.188	3.39e-161	100
"1555"	"NK.cells.activated"	"V689"	-0.185	7.17e-155	101
"1556"	"NK.cells.activated"	"V702"	0.108	4.6e-54	102
"1557"	"NK.cells.activated"	"V703"	0.000434	0.950771597	103
"1558"	"NK.cells.activated"	"V710"	0.0682	2.48e-22	104
"1559"	"NK.cells.activated"	"V719"	-0.143	6.85e-93	105
"1560"	"NK.cells.activated"	"V723"	-0.123	1.15e-68	106
"1561"	"NK.cells.activated"	"V731"	-0.101	5.28e-47	107
"1562"	"NK.cells.activated"	"V743"	-0.205	1.19e-191	108
"1563"	"NK.cells.activated"	"V746"	-0.041	5.37e-09	109
"1564"	"NK.cells.activated"	"V750"	0.169	4.14e-130	110
"1565"	"NK.cells.activated"	"V759"	0.119	1.24e-64	111
"1566"	"NK.cells.activated"	"V772"	0.286	0	112
"1567"	"NK.cells.activated"	"V774"	-0.0685	1.63e-22	113
"1568"	"NK.cells.activated"	"V790"	-0.189	6.97e-163	114
"1569"	"NK.cells.activated"	"V792"	-0.196	4.87e-174	115
"1570"	"NK.cells.activated"	"V794"	-0.168	1.82e-128	116
"1571"	"NK.cells.activated"	"V802"	-0.087	2.24e-35	117
"1572"	"NK.cells.activated"	"V804"	-0.14	8.38e-89	118
"1573"	"NK.cells.activated"	"V810"	-0.1	3.61e-46	119
"1574"	"NK.cells.activated"	"V814"	-0.02	0.004471394	120
"1575"	"NK.cells.activated"	"V817"	0.0207	0.003161349	121
"1576"	"NK.cells.activated"	"V820"	-0.00845	0.228907266	122
"1577"	"NK.cells.activated"	"V821"	0.191	9.44e-166	123
"1578"	"NK.cells.activated"	"V822"	-0.00694	0.323138429	124
"1579"	"NK.cells.activated"	"V823"	-0.121	1.52e-66	125
"1580"	"NK.cells.activated"	"V830"	0.127	4.06e-74	127
"1581"	"NK.cells.activated"	"V834"	0.118	8.81e-64	128
"1582"	"NK.cells.activated"	"V838"	-0.146	1.61e-97	129
"1583"	"NK.cells.activated"	"V844"	-0.0148	0.035108874	130
"1584"	"NK.cells.activated"	"V851"	0.111	1.01e-56	131
"1585"	"Monocytes"	"V13"	0.14	4.52e-89	5
"1586"	"Monocytes"	"V14"	-0.0623	6.73e-19	6
"1587"	"Monocytes"	"V17"	-0.293	0	15
"1588"	"Monocytes"	"V23"	-0.239	4.41e-261	24
"1589"	"Monocytes"	"V25"	0.252	1.34e-291	28
"1590"	"Monocytes"	"V27"	0.222	1.24e-225	34
"1591"	"Monocytes"	"V37"	0.0179	0.010968172	45
"1592"	"Monocytes"	"V40"	-0.141	1.24e-90	52
"1593"	"Monocytes"	"V52"	0.178	7.46e-144	72
"1594"	"Monocytes"	"V54"	0.228	4.82e-237	77
"1595"	"Monocytes"	"V67"	0.152	9.44e-105	94
"1596"	"Monocytes"	"V68"	-0.0138	0.050192515	98
"1597"	"Monocytes"	"V83"	0.18	1.72e-146	126
"1598"	"Monocytes"	"V94"	0.0431	8.15e-10	132
"1599"	"Monocytes"	"V100"	0.0908	2.45e-38	1
"1600"	"Monocytes"	"V112"	-0.113	2.13e-58	2
"1601"	"Monocytes"	"V118"	0.0912	1.19e-38	3
"1602"	"Monocytes"	"V119"	0.133	2.22e-80	4
"1603"	"Monocytes"	"V140"	0.205	4.05e-192	7
"1604"	"Monocytes"	"V142"	0.223	8.32e-228	8
"1605"	"Monocytes"	"V149"	-0.149	1.49e-100	9
"1606"	"Monocytes"	"V150"	-0.167	4.75e-126	10
"1607"	"Monocytes"	"V155"	0.28	0	11
"1608"	"Monocytes"	"V157"	0.262	8.19142155242061e-316	12
"1609"	"Monocytes"	"V159"	-0.1	1.76e-46	13
"1610"	"Monocytes"	"V166"	0.414	0	14
"1611"	"Monocytes"	"V180"	0.078	1.05e-28	16
"1612"	"Monocytes"	"V184"	-0.356	0	17
"1613"	"Monocytes"	"V189"	-0.275	0	18
"1614"	"Monocytes"	"V190"	-0.0326	3.36e-06	19
"1615"	"Monocytes"	"V205"	-0.0285	4.85e-05	20
"1616"	"Monocytes"	"V219"	0.134	1.84e-81	21
"1617"	"Monocytes"	"V222"	0.237	4.05e-256	22
"1618"	"Monocytes"	"V227"	0.334	0	23
"1619"	"Monocytes"	"V231"	0.116	1.79e-61	25
"1620"	"Monocytes"	"V238"	-0.185	8.43e-155	26
"1621"	"Monocytes"	"V241"	0.174	4.76e-138	27
"1622"	"Monocytes"	"V255"	-0.231	3.79e-243	29
"1623"	"Monocytes"	"V256"	0.0999	4.5e-46	30
"1624"	"Monocytes"	"V260"	0.113	3.37e-58	31
"1625"	"Monocytes"	"V261"	0.326	0	32
"1626"	"Monocytes"	"V268"	0.0704	1.16e-23	33
"1627"	"Monocytes"	"V270"	-0.287	0	35
"1628"	"Monocytes"	"V281"	0.242	2.25e-268	36
"1629"	"Monocytes"	"V284"	0.108	3.7e-53	37
"1630"	"Monocytes"	"V286"	-0.00424	0.545865432	38
"1631"	"Monocytes"	"V287"	-0.252	1.54e-291	39
"1632"	"Monocytes"	"V294"	0.113	6e-59	40
"1633"	"Monocytes"	"V308"	0.0279	7.05e-05	41
"1634"	"Monocytes"	"V327"	0.113	3.69e-58	42
"1635"	"Monocytes"	"V337"	-0.0668	1.67e-21	43
"1636"	"Monocytes"	"V362"	0.0353	5.13e-07	44
"1637"	"Monocytes"	"V370"	-0.0545	8.57e-15	46
"1638"	"Monocytes"	"V375"	-0.148	3.68e-100	47
"1639"	"Monocytes"	"V385"	0.24	2.63e-262	48
"1640"	"Monocytes"	"V386"	-0.13	5.16e-77	49
"1641"	"Monocytes"	"V392"	0.169	4.83e-129	50
"1642"	"Monocytes"	"V393"	0.117	3.44e-62	51
"1643"	"Monocytes"	"V400"	0.0926	7.92e-40	53
"1644"	"Monocytes"	"V403"	0.257	1.06e-303	54
"1645"	"Monocytes"	"V405"	-0.141	5.43e-90	55
"1646"	"Monocytes"	"V423"	0.115	6.94e-61	56
"1647"	"Monocytes"	"V431"	0.171	3.59e-132	57
"1648"	"Monocytes"	"V435"	-0.0836	8.7e-33	58
"1649"	"Monocytes"	"V451"	-0.327	0	59
"1650"	"Monocytes"	"V452"	-0.0142	0.042722668	60
"1651"	"Monocytes"	"V455"	-0.314	0	61
"1652"	"Monocytes"	"V458"	-0.245	3.79e-275	62
"1653"	"Monocytes"	"V461"	-0.00398	0.570644135	63
"1654"	"Monocytes"	"V464"	0.227	3.09e-235	64
"1655"	"Monocytes"	"V469"	0.194	2.38e-171	65
"1656"	"Monocytes"	"V473"	-0.295	0	66
"1657"	"Monocytes"	"V479"	-0.127	6.43e-74	67
"1658"	"Monocytes"	"V484"	0.113	5.29e-59	68
"1659"	"Monocytes"	"V493"	0.129	3.66e-76	69
"1660"	"Monocytes"	"V504"	0.117	4.53e-63	70
"1661"	"Monocytes"	"V519"	0.242	6.37e-268	71
"1662"	"Monocytes"	"V527"	0.196	2.45e-175	73
"1663"	"Monocytes"	"V528"	-0.117	2.9e-62	74
"1664"	"Monocytes"	"V533"	0.0534	2.95e-14	75
"1665"	"Monocytes"	"V537"	0.084	4.89e-33	76
"1666"	"Monocytes"	"V562"	-0.0395	1.78e-08	78
"1667"	"Monocytes"	"V570"	-0.00335	0.633492768	79
"1668"	"Monocytes"	"V576"	-0.0311	9.59e-06	80
"1669"	"Monocytes"	"V590"	-0.124	8.77e-71	81
"1670"	"Monocytes"	"V592"	-0.25	1.12e-285	82
"1671"	"Monocytes"	"V611"	0.328	0	83
"1672"	"Monocytes"	"V625"	0.106	2.02e-51	84
"1673"	"Monocytes"	"V626"	-0.0481	7.45e-12	85
"1674"	"Monocytes"	"V628"	0.268	0	86
"1675"	"Monocytes"	"V632"	-0.121	9.71e-67	87
"1676"	"Monocytes"	"V645"	0.161	2.96e-117	88
"1677"	"Monocytes"	"V648"	-0.153	2.53e-106	89
"1678"	"Monocytes"	"V657"	-0.105	6.18e-51	90
"1679"	"Monocytes"	"V658"	-0.298	0	91
"1680"	"Monocytes"	"V662"	0.0922	1.71e-39	92
"1681"	"Monocytes"	"V663"	-0.0632	2.14e-19	93
"1682"	"Monocytes"	"V675"	0.285	0	95
"1683"	"Monocytes"	"V677"	0.021	0.002824432	96
"1684"	"Monocytes"	"V678"	0.0629	3.3e-19	97
"1685"	"Monocytes"	"V681"	-0.106	1.39e-51	99
"1686"	"Monocytes"	"V684"	-0.172	9.71e-134	100
"1687"	"Monocytes"	"V689"	0.113	1.29e-58	101
"1688"	"Monocytes"	"V702"	-0.17	4.85e-131	102
"1689"	"Monocytes"	"V703"	0.0307	1.2e-05	103
"1690"	"Monocytes"	"V710"	0.0338	1.48e-06	104
"1691"	"Monocytes"	"V719"	0.264	4.11655496114927e-320	105
"1692"	"Monocytes"	"V723"	0.208	2.06e-196	106
"1693"	"Monocytes"	"V731"	0.178	8.58e-144	107
"1694"	"Monocytes"	"V743"	0.227	2.95e-234	108
"1695"	"Monocytes"	"V746"	-0.021	0.00284968	109
"1696"	"Monocytes"	"V750"	-0.285	0	110
"1697"	"Monocytes"	"V759"	-0.171	3.15e-133	111
"1698"	"Monocytes"	"V772"	-0.253	2.01e-294	112
"1699"	"Monocytes"	"V774"	0.105	3.97e-51	113
"1700"	"Monocytes"	"V790"	0.146	5.04e-97	114
"1701"	"Monocytes"	"V792"	0.12	2.41e-66	115
"1702"	"Monocytes"	"V794"	0.229	7.29e-240	116
"1703"	"Monocytes"	"V802"	0.0883	2.34e-36	117
"1704"	"Monocytes"	"V804"	0.102	6.96e-48	118
"1705"	"Monocytes"	"V810"	0.0395	1.82e-08	119
"1706"	"Monocytes"	"V814"	0.00783	0.265198516	120
"1707"	"Monocytes"	"V817"	0.115	4.93e-61	121
"1708"	"Monocytes"	"V820"	0.0634	1.59e-19	122
"1709"	"Monocytes"	"V821"	0.186	5.68e-157	123
"1710"	"Monocytes"	"V822"	0.0301	1.88e-05	124
"1711"	"Monocytes"	"V823"	0.218	3.52e-217	125
"1712"	"Monocytes"	"V830"	-0.0354	4.62e-07	127
"1713"	"Monocytes"	"V834"	-0.254	1.73e-296	128
"1714"	"Monocytes"	"V838"	0.222	1.22e-224	129
"1715"	"Monocytes"	"V844"	-0.081	7.78e-31	130
"1716"	"Monocytes"	"V851"	-0.125	1.92e-71	131
"1717"	"Macrophages.M0"	"V13"	-0.208	3.47e-197	5
"1718"	"Macrophages.M0"	"V14"	-0.00827	0.238992132	6
"1719"	"Macrophages.M0"	"V17"	0.194	7.34e-171	15
"1720"	"Macrophages.M0"	"V23"	0.196	3.86e-174	24
"1721"	"Macrophages.M0"	"V25"	-0.102	2.99e-48	28
"1722"	"Macrophages.M0"	"V27"	-0.398	0	34
"1723"	"Macrophages.M0"	"V37"	0.311	0	45
"1724"	"Macrophages.M0"	"V40"	0.00225	0.748550324	52
"1725"	"Macrophages.M0"	"V52"	-0.165	1.29e-123	72
"1726"	"Macrophages.M0"	"V54"	-0.0946	1.52e-41	77
"1727"	"Macrophages.M0"	"V67"	-0.109	1.73e-54	94
"1728"	"Macrophages.M0"	"V68"	-0.198	4.47e-178	98
"1729"	"Macrophages.M0"	"V83"	-0.236	2.11e-254	126
"1730"	"Macrophages.M0"	"V94"	0.0705	9.02e-24	132
"1731"	"Macrophages.M0"	"V100"	-0.171	4.69e-133	1
"1732"	"Macrophages.M0"	"V112"	-0.0808	1.1e-30	2
"1733"	"Macrophages.M0"	"V118"	-0.0121	0.085932214	3
"1734"	"Macrophages.M0"	"V119"	-0.0561	1.35e-15	4
"1735"	"Macrophages.M0"	"V140"	-0.403	0	7
"1736"	"Macrophages.M0"	"V142"	-0.243	2.46e-269	8
"1737"	"Macrophages.M0"	"V149"	0.453	0	9
"1738"	"Macrophages.M0"	"V150"	0.148	3.9e-100	10
"1739"	"Macrophages.M0"	"V155"	-0.028	6.79e-05	11
"1740"	"Macrophages.M0"	"V157"	-0.0617	1.45e-18	12
"1741"	"Macrophages.M0"	"V159"	0.0492	2.45e-12	13
"1742"	"Macrophages.M0"	"V166"	-0.427	0	14
"1743"	"Macrophages.M0"	"V180"	-0.0841	3.74e-33	16
"1744"	"Macrophages.M0"	"V184"	0.285	0	17
"1745"	"Macrophages.M0"	"V189"	0.274	0	18
"1746"	"Macrophages.M0"	"V190"	0.22	3.07e-220	19
"1747"	"Macrophages.M0"	"V205"	0.265	1.18575755001899e-322	20
"1748"	"Macrophages.M0"	"V219"	0.074	5.38e-26	21
"1749"	"Macrophages.M0"	"V222"	-0.0923	1.25e-39	22
"1750"	"Macrophages.M0"	"V227"	-0.534	0	23
"1751"	"Macrophages.M0"	"V231"	0.0991	2.21e-45	25
"1752"	"Macrophages.M0"	"V238"	0.022	0.00172665	26
"1753"	"Macrophages.M0"	"V241"	-0.362	0	27
"1754"	"Macrophages.M0"	"V255"	0.316	0	29
"1755"	"Macrophages.M0"	"V256"	-0.319	0	30
"1756"	"Macrophages.M0"	"V260"	-0.0523	9.6e-14	31
"1757"	"Macrophages.M0"	"V261"	-0.462	0	32
"1758"	"Macrophages.M0"	"V268"	-0.0554	2.82e-15	33
"1759"	"Macrophages.M0"	"V270"	0.201	5.2e-184	35
"1760"	"Macrophages.M0"	"V281"	-0.138	3.25e-86	36
"1761"	"Macrophages.M0"	"V284"	-0.298	0	37
"1762"	"Macrophages.M0"	"V286"	-0.0963	5.54e-43	38
"1763"	"Macrophages.M0"	"V287"	0.307	0	39
"1764"	"Macrophages.M0"	"V294"	-0.0264	0.000172294	40
"1765"	"Macrophages.M0"	"V308"	-0.0339	1.41e-06	41
"1766"	"Macrophages.M0"	"V327"	-0.0147	0.036331955	42
"1767"	"Macrophages.M0"	"V337"	-0.0155	0.027388257	43
"1768"	"Macrophages.M0"	"V362"	-0.0733	1.55e-25	44
"1769"	"Macrophages.M0"	"V370"	0.167	1.09e-126	46
"1770"	"Macrophages.M0"	"V375"	-0.0648	2.48e-20	47
"1771"	"Macrophages.M0"	"V385"	-0.195	1.24e-172	48
"1772"	"Macrophages.M0"	"V386"	-0.00371	0.597820218	49
"1773"	"Macrophages.M0"	"V392"	-0.231	1.87e-244	50
"1774"	"Macrophages.M0"	"V393"	0.0558	1.9e-15	51
"1775"	"Macrophages.M0"	"V400"	0.0358	3.44e-07	53
"1776"	"Macrophages.M0"	"V403"	-0.363	0	54
"1777"	"Macrophages.M0"	"V405"	0.177	5.93e-142	55
"1778"	"Macrophages.M0"	"V423"	0.262	1.38381571066177e-315	56
"1779"	"Macrophages.M0"	"V431"	-0.203	2.81e-188	57
"1780"	"Macrophages.M0"	"V435"	-0.261	1.07141878622636e-312	58
"1781"	"Macrophages.M0"	"V451"	0.203	1.1e-186	59
"1782"	"Macrophages.M0"	"V452"	0.383	0	60
"1783"	"Macrophages.M0"	"V455"	0.19	1.73e-164	61
"1784"	"Macrophages.M0"	"V458"	0.249	1.06e-284	62
"1785"	"Macrophages.M0"	"V461"	0.166	9.11e-125	63
"1786"	"Macrophages.M0"	"V464"	-0.0496	1.57e-12	64
"1787"	"Macrophages.M0"	"V469"	-0.131	9.72e-78	65
"1788"	"Macrophages.M0"	"V473"	0.179	3.06e-146	66
"1789"	"Macrophages.M0"	"V479"	0.289	0	67
"1790"	"Macrophages.M0"	"V484"	-0.146	1.28e-96	68
"1791"	"Macrophages.M0"	"V493"	-0.0814	3.81e-31	69
"1792"	"Macrophages.M0"	"V504"	-0.21	2.23e-201	70
"1793"	"Macrophages.M0"	"V519"	-0.179	2.2e-145	71
"1794"	"Macrophages.M0"	"V527"	0.115	1.01e-60	73
"1795"	"Macrophages.M0"	"V528"	0.104	8.66e-50	74
"1796"	"Macrophages.M0"	"V533"	0.0714	2.52e-24	75
"1797"	"Macrophages.M0"	"V537"	0.0191	0.00648633	76
"1798"	"Macrophages.M0"	"V562"	-0.0768	6.49e-28	78
"1799"	"Macrophages.M0"	"V570"	-0.0852	5.71e-34	79
"1800"	"Macrophages.M0"	"V576"	0.0019	0.786954363	80
"1801"	"Macrophages.M0"	"V590"	0.216	2.01e-212	81
"1802"	"Macrophages.M0"	"V592"	0.316	0	82
"1803"	"Macrophages.M0"	"V611"	-0.195	2.84e-173	83
"1804"	"Macrophages.M0"	"V625"	-0.24	1.53e-262	84
"1805"	"Macrophages.M0"	"V626"	-0.198	7.67e-179	85
"1806"	"Macrophages.M0"	"V628"	-0.367	0	86
"1807"	"Macrophages.M0"	"V632"	0.111	2.26e-56	87
"1808"	"Macrophages.M0"	"V645"	-0.0838	6.18e-33	88
"1809"	"Macrophages.M0"	"V648"	0.184	9.33e-154	89
"1810"	"Macrophages.M0"	"V657"	0.315	0	90
"1811"	"Macrophages.M0"	"V658"	0.165	1.45e-123	91
"1812"	"Macrophages.M0"	"V662"	-0.0598	1.58e-17	92
"1813"	"Macrophages.M0"	"V663"	0.132	5.3e-80	93
"1814"	"Macrophages.M0"	"V675"	-0.402	0	95
"1815"	"Macrophages.M0"	"V677"	-0.187	1.27e-159	96
"1816"	"Macrophages.M0"	"V678"	0.275	0	97
"1817"	"Macrophages.M0"	"V681"	-0.0087	0.215527038	99
"1818"	"Macrophages.M0"	"V684"	0.148	1.82e-99	100
"1819"	"Macrophages.M0"	"V689"	-0.275	0	101
"1820"	"Macrophages.M0"	"V702"	0.157	3.4e-112	102
"1821"	"Macrophages.M0"	"V703"	0.0964	4.75e-43	103
"1822"	"Macrophages.M0"	"V710"	0.0637	1.11e-19	104
"1823"	"Macrophages.M0"	"V719"	-0.18	5.78e-148	105
"1824"	"Macrophages.M0"	"V723"	-0.344	0	106
"1825"	"Macrophages.M0"	"V731"	-0.0746	1.95e-26	107
"1826"	"Macrophages.M0"	"V743"	0.00222	0.751733549	108
"1827"	"Macrophages.M0"	"V746"	-0.136	1.93e-84	109
"1828"	"Macrophages.M0"	"V750"	0.123	1.53e-69	110
"1829"	"Macrophages.M0"	"V759"	-0.175	1.2e-138	111
"1830"	"Macrophages.M0"	"V772"	0.129	1.65e-76	112
"1831"	"Macrophages.M0"	"V774"	-0.258	2.41e-304	113
"1832"	"Macrophages.M0"	"V790"	-0.0434	6.2e-10	114
"1833"	"Macrophages.M0"	"V792"	-0.111	6.36e-57	115
"1834"	"Macrophages.M0"	"V794"	-0.157	1.43e-112	116
"1835"	"Macrophages.M0"	"V802"	0.0399	1.36e-08	117
"1836"	"Macrophages.M0"	"V804"	0.0235	0.000822851	118
"1837"	"Macrophages.M0"	"V810"	-0.0719	1.22e-24	119
"1838"	"Macrophages.M0"	"V814"	0.0522	1.01e-13	120
"1839"	"Macrophages.M0"	"V817"	-0.0322	4.65e-06	121
"1840"	"Macrophages.M0"	"V820"	-0.106	7.65e-52	122
"1841"	"Macrophages.M0"	"V821"	0.244	4.15e-273	123
"1842"	"Macrophages.M0"	"V822"	-0.135	3.84e-83	124
"1843"	"Macrophages.M0"	"V823"	-0.217	1.8e-215	125
"1844"	"Macrophages.M0"	"V830"	-0.0586	6.69e-17	127
"1845"	"Macrophages.M0"	"V834"	0.272	0	128
"1846"	"Macrophages.M0"	"V838"	-0.179	1.74e-145	129
"1847"	"Macrophages.M0"	"V844"	0.0294	2.79e-05	130
"1848"	"Macrophages.M0"	"V851"	0.117	3.07e-62	131
"1849"	"Macrophages.M1"	"V13"	-0.259	4.11e-308	5
"1850"	"Macrophages.M1"	"V14"	0.0584	8.8e-17	6
"1851"	"Macrophages.M1"	"V17"	0.381	0	15
"1852"	"Macrophages.M1"	"V23"	0.211	5.95e-203	24
"1853"	"Macrophages.M1"	"V25"	-0.196	4.64e-174	28
"1854"	"Macrophages.M1"	"V27"	-0.452	0	34
"1855"	"Macrophages.M1"	"V37"	0.474	0	45
"1856"	"Macrophages.M1"	"V40"	0.177	1.21e-141	52
"1857"	"Macrophages.M1"	"V52"	-0.154	2.65e-108	72
"1858"	"Macrophages.M1"	"V54"	-0.216	3.59e-212	77
"1859"	"Macrophages.M1"	"V67"	-0.225	2.29e-231	94
"1860"	"Macrophages.M1"	"V68"	-0.344	0	98
"1861"	"Macrophages.M1"	"V83"	-0.3	0	126
"1862"	"Macrophages.M1"	"V94"	0.0613	2.45e-18	132
"1863"	"Macrophages.M1"	"V100"	-0.223	4.41e-226	1
"1864"	"Macrophages.M1"	"V112"	0.0595	2.27e-17	2
"1865"	"Macrophages.M1"	"V118"	0.0537	2.12e-14	3
"1866"	"Macrophages.M1"	"V119"	-0.0518	1.59e-13	4
"1867"	"Macrophages.M1"	"V140"	-0.313	0	7
"1868"	"Macrophages.M1"	"V142"	-0.34	0	8
"1869"	"Macrophages.M1"	"V149"	0.416	0	9
"1870"	"Macrophages.M1"	"V150"	0.184	3.54e-153	10
"1871"	"Macrophages.M1"	"V155"	-0.164	3.36e-122	11
"1872"	"Macrophages.M1"	"V157"	-0.364	0	12
"1873"	"Macrophages.M1"	"V159"	0.115	4.29e-61	13
"1874"	"Macrophages.M1"	"V166"	-0.653	0	14
"1875"	"Macrophages.M1"	"V180"	-0.0645	3.94e-20	16
"1876"	"Macrophages.M1"	"V184"	0.367	0	17
"1877"	"Macrophages.M1"	"V189"	0.219	5.08e-218	18
"1878"	"Macrophages.M1"	"V190"	0.0996	8.22e-46	19
"1879"	"Macrophages.M1"	"V205"	0.173	3.61e-135	20
"1880"	"Macrophages.M1"	"V219"	-0.00665	0.344114098	21
"1881"	"Macrophages.M1"	"V222"	-0.24	3.07e-263	22
"1882"	"Macrophages.M1"	"V227"	-0.697	0	23
"1883"	"Macrophages.M1"	"V231"	0.00344	0.624735703	25
"1884"	"Macrophages.M1"	"V238"	0.177	2.33e-142	26
"1885"	"Macrophages.M1"	"V241"	-0.564	0	27
"1886"	"Macrophages.M1"	"V255"	0.364	0	29
"1887"	"Macrophages.M1"	"V256"	-0.223	1.55e-226	30
"1888"	"Macrophages.M1"	"V260"	-0.0902	6.91e-38	31
"1889"	"Macrophages.M1"	"V261"	-0.684	0	32
"1890"	"Macrophages.M1"	"V268"	-0.109	3.75e-54	33
"1891"	"Macrophages.M1"	"V270"	0.402	0	35
"1892"	"Macrophages.M1"	"V281"	-0.349	0	36
"1893"	"Macrophages.M1"	"V284"	-0.339	0	37
"1894"	"Macrophages.M1"	"V286"	-0.0933	2.09e-40	38
"1895"	"Macrophages.M1"	"V287"	0.206	2.73e-193	39
"1896"	"Macrophages.M1"	"V294"	-0.165	1.82e-123	40
"1897"	"Macrophages.M1"	"V308"	-0.0406	7.36e-09	41
"1898"	"Macrophages.M1"	"V327"	0.0642	5.78e-20	42
"1899"	"Macrophages.M1"	"V337"	-0.018	0.010362697	43
"1900"	"Macrophages.M1"	"V362"	-0.128	1.74e-74	44
"1901"	"Macrophages.M1"	"V370"	0.237	2.03e-257	46
"1902"	"Macrophages.M1"	"V375"	-0.0236	0.000797148	47
"1903"	"Macrophages.M1"	"V385"	-0.249	5.28e-283	48
"1904"	"Macrophages.M1"	"V386"	0.0258	0.000244609	49
"1905"	"Macrophages.M1"	"V392"	-0.227	2.4e-234	50
"1906"	"Macrophages.M1"	"V393"	-0.0185	0.008361818	51
"1907"	"Macrophages.M1"	"V400"	-0.0612	2.71e-18	53
"1908"	"Macrophages.M1"	"V403"	-0.375	0	54
"1909"	"Macrophages.M1"	"V405"	0.309	0	55
"1910"	"Macrophages.M1"	"V423"	0.156	3.71e-111	56
"1911"	"Macrophages.M1"	"V431"	-0.327	0	57
"1912"	"Macrophages.M1"	"V435"	-0.143	1.16e-93	58
"1913"	"Macrophages.M1"	"V451"	0.321	0	59
"1914"	"Macrophages.M1"	"V452"	0.522	0	60
"1915"	"Macrophages.M1"	"V455"	0.387	0	61
"1916"	"Macrophages.M1"	"V458"	0.269	0	62
"1917"	"Macrophages.M1"	"V461"	0.1	1.47e-46	63
"1918"	"Macrophages.M1"	"V464"	-0.246	1.38e-276	64
"1919"	"Macrophages.M1"	"V469"	-0.292	0	65
"1920"	"Macrophages.M1"	"V473"	0.281	0	66
"1921"	"Macrophages.M1"	"V479"	0.279	0	67
"1922"	"Macrophages.M1"	"V484"	-0.283	0	68
"1923"	"Macrophages.M1"	"V493"	-0.19	1.65e-163	69
"1924"	"Macrophages.M1"	"V504"	-0.303	0	70
"1925"	"Macrophages.M1"	"V519"	-0.229	3.65e-240	71
"1926"	"Macrophages.M1"	"V527"	0.0458	6.83e-11	73
"1927"	"Macrophages.M1"	"V528"	0.22	2.31e-220	74
"1928"	"Macrophages.M1"	"V533"	0.206	9.97e-193	75
"1929"	"Macrophages.M1"	"V537"	-0.0464	3.7e-11	76
"1930"	"Macrophages.M1"	"V562"	-0.00301	0.668723377	78
"1931"	"Macrophages.M1"	"V570"	-0.0677	4.95e-22	79
"1932"	"Macrophages.M1"	"V576"	-0.134	6.7e-82	80
"1933"	"Macrophages.M1"	"V590"	0.282	0	81
"1934"	"Macrophages.M1"	"V592"	0.374	0	82
"1935"	"Macrophages.M1"	"V611"	-0.362	0	83
"1936"	"Macrophages.M1"	"V625"	-0.22	7.69e-221	84
"1937"	"Macrophages.M1"	"V626"	-0.0364	2.26e-07	85
"1938"	"Macrophages.M1"	"V628"	-0.647	0	86
"1939"	"Macrophages.M1"	"V632"	0.243	2.08e-269	87
"1940"	"Macrophages.M1"	"V645"	-0.137	5.92e-86	88
"1941"	"Macrophages.M1"	"V648"	0.249	1.16e-283	89
"1942"	"Macrophages.M1"	"V657"	0.3	0	90
"1943"	"Macrophages.M1"	"V658"	0.475	0	91
"1944"	"Macrophages.M1"	"V662"	-0.129	1.21e-75	92
"1945"	"Macrophages.M1"	"V663"	0.173	3.23e-136	93
"1946"	"Macrophages.M1"	"V675"	-0.585	0	95
"1947"	"Macrophages.M1"	"V677"	-0.119	3.43e-65	96
"1948"	"Macrophages.M1"	"V678"	0.12	9.63e-66	97
"1949"	"Macrophages.M1"	"V681"	-0.0753	6.71e-27	99
"1950"	"Macrophages.M1"	"V684"	0.269	0	100
"1951"	"Macrophages.M1"	"V689"	-0.421	0	101
"1952"	"Macrophages.M1"	"V702"	0.217	2.36e-214	102
"1953"	"Macrophages.M1"	"V703"	-0.00365	0.602880923	103
"1954"	"Macrophages.M1"	"V710"	0.0833	1.45e-32	104
"1955"	"Macrophages.M1"	"V719"	-0.422	0	105
"1956"	"Macrophages.M1"	"V723"	-0.46	0	106
"1957"	"Macrophages.M1"	"V731"	-0.195	1.25e-172	107
"1958"	"Macrophages.M1"	"V743"	-0.286	0	108
"1959"	"Macrophages.M1"	"V746"	-0.104	5.03e-50	109
"1960"	"Macrophages.M1"	"V750"	0.246	7.06e-278	110
"1961"	"Macrophages.M1"	"V759"	0.0162	0.021015948	111
"1962"	"Macrophages.M1"	"V772"	0.434	0	112
"1963"	"Macrophages.M1"	"V774"	-0.236	1.07e-254	113
"1964"	"Macrophages.M1"	"V790"	-0.235	8.31e-253	114
"1965"	"Macrophages.M1"	"V792"	-0.264	1.65492228730984e-319	115
"1966"	"Macrophages.M1"	"V794"	-0.342	0	116
"1967"	"Macrophages.M1"	"V802"	-0.0769	5.83e-28	117
"1968"	"Macrophages.M1"	"V804"	-0.206	1.76e-193	118
"1969"	"Macrophages.M1"	"V810"	-0.138	3.99e-87	119
"1970"	"Macrophages.M1"	"V814"	0.060812842	4.53e-18	120
"1971"	"Macrophages.M1"	"V817"	-0.108043021	1.11e-53	121
"1972"	"Macrophages.M1"	"V820"	-0.16364615	1.22e-121	122
"1973"	"Macrophages.M1"	"V821"	0.215095634	9.37e-211	123
"1974"	"Macrophages.M1"	"V822"	-0.096564322	3.45e-43	124
"1975"	"Macrophages.M1"	"V823"	-0.299957746	0	125
"1976"	"Macrophages.M1"	"V830"	0.095588443	2.37e-42	127
"1977"	"Macrophages.M1"	"V834"	0.387606691	0	128
